id,slug,titolare,n_dataset,scoring,pct,findability,accessibility,interoperability,reusability,contextuality,n_nomi,in_ipa,ipa_nome,ipa_prov,ipa_reg,via
unito,,Università di Torino,14,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Universita' degli Studi di Torino,TO,Piemonte,universita-di-torino
c_d455,,Comune di Faedis,2,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Faedis,UD,Friuli-Venezia Giulia,regione-friuli-venezia-giulia
c_b247,,Comune di Budoia,4,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Budoia,PN,Friuli-Venezia Giulia,regione-friuli-venezia-giulia
c_a184,,Comune di Alessano,4,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Alessano,LE,Puglia,boxxapps
c_a436,,Comune di Arquata Scrivia,2,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Arquata Scrivia,AL,Piemonte,comune-di-arquata-scrivia
c_c885,,Comune di Colloredo di Monte Albano,2,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Colloredo di Monte Albano,UD,Friuli-Venezia Giulia,regione-friuli-venezia-giulia
c_c342,,Comune di Enna,12,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Enna,EN,Sicilia,boxxapps
spabdomm,,"Magnifica Comunità di Montagna Dolomiti Friulane, Cavallo e Cansiglio",4,355.0,87.65,100.0,100.0,60.0,75.0,20.0,2,1,"Magnifica Comunità di Montagna Dolomiti Friulane, Cavallo e Cansiglio",PN,Friuli-Venezia Giulia,regione-friuli-venezia-giulia
c_i464,,Comune di Sauris,2,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Sauris,UD,Friuli-Venezia Giulia,regione-friuli-venezia-giulia
c_h657,,Comune di Sacile,2,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Sacile,PN,Friuli-Venezia Giulia,regione-friuli-venezia-giulia
uticar,,Comunità di Montagna della Carnia,4,355.0,87.65,100.0,100.0,60.0,75.0,20.0,2,1,Comunita' di Montagna della Carnia,UD,Friuli-Venezia Giulia,regione-friuli-venezia-giulia
c_g381,,Comune di Paularo,4,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Paularo,UD,Friuli-Venezia Giulia,regione-friuli-venezia-giulia
r_liguri,,Regione Liguria,19,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Regione Liguria,GE,Liguria,regione-liguria
c_l868,,Comune di Vigarano Mainarda,5,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Vigarano Mainarda,FE,Emilia-Romagna,boxxapps
c_e078,,Comune di Goito,9,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Goito,MN,Lombardia,boxxapps
uni_napa,,Università degli Studi di Napoli 'Parthenope',15,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Universita' degli Studi di Napoli 'Parthenope',NA,Campania,universita-degli-studi-di-napoli-parthenope
atsm,,ATS della Montagna,10,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Agenzia di Tutela della Salute della Montagna,SO,Lombardia,ats-della-montagna
c_g888,,Comune di Pordenone,2,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Pordenone,PN,Friuli-Venezia Giulia,regione-friuli-venezia-giulia
l_686,,Comune di Varmo,4,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Varmo,UD,Friuli-Venezia Giulia,regione-friuli-venezia-giulia
apss,,Azienda sanitaria universitaria integrata del Trentino - Asuit,14,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Azienda sanitaria universitaria integrata del Trentino,TN,Trentino-Alto Adige/Südtirol,provincia-autonoma-di-trento
seunstna,,"Universita' degli Studi della Campania ""L. Vanvitelli""",11,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Universita' degli Studi della Campania - 'Luigi Vanvitelli',CE,Campania,universita-degli-studi-della-campania-l-vanvitelli
iss_rm,,Istituto Superiore di Sanità,13,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Istituto Superiore di Sanita' - ISS,RM,Lazio,istituto-superiore-di-sanita
01749570303,,IRES,22,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,0,,,,regione-friuli-venezia-giulia
c_h715,,Comune di Salle,1,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Salle,PE,Abruzzo,comune-di-salle
c_c882,,Comune di Collinas,6,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Collinas,VS,Sardegna,boxxapps
c_i657,,Comune di Serravalle Scrivia,2,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Serravalle Scrivia,AL,Piemonte,comune-di-serravalle-scrivia
c_d719,,Comune di Forni di Sopra,2,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Forni di Sopra,UD,Friuli-Venezia Giulia,regione-friuli-venezia-giulia
c_l245,,Comune di Torre Annunziata,3,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Torre Annunziata,NA,Campania,comune-di-torre-annunziata
c_g352,,Comune di Pasian di Prato,2,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Pasian di Prato,UD,Friuli-Venezia Giulia,regione-friuli-venezia-giulia
c_g300,,Comune di Paluzza,2,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Paluzza,UD,Friuli-Venezia Giulia,regione-friuli-venezia-giulia
cavb_,,Comunità Alta Valsugana e Bersntol,20,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comunita' Alta Valsugana e Bersntol,TN,Trentino-Alto Adige/Südtirol,provincia-autonoma-di-trento
c_i328,,Comune di San Teodoro,5,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di San Teodoro - Sicilia,ME,Sicilia,boxxapps
c_e271,,Comune di Gussago,7,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Gussago,BS,Lombardia,boxxapps
c_g710,,Comune di Pisogne,9,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Pisogne,BS,Lombardia,boxxapps
cciaapp,,"Camera di Commercio, Industria, Artigianato e Agricoltura di Pistoia-Prato",32,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Camera di Commercio Industria Artigianato e Agricoltura di Pistoia-Prato,PO,Toscana,unione-italiana-delle-camere-di-commercio-industria-artigianato-e-agricoltura
c_i914,,Comune di Spino d'Adda,15,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Spino d'Adda,CR,Lombardia,boxxapps
r_friuve,,Regione Autonoma Friuli Venezia Giulia - Direzione Centrale Autonomie Locali,6,355.0,87.65,100.0,100.0,60.0,75.0,20.0,3,1,Regione Autonoma Friuli-Venezia Giulia,TS,Friuli-Venezia Giulia,regione-friuli-venezia-giulia
c_c327,,Comune di Castions di Strada,3,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Castions di Strada,UD,Friuli-Venezia Giulia,boxxapps;regione-friuli-venezia-giulia
c_c121,,Comune di Castel Guelfo di Bologna,5,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Castel Guelfo di Bologna,BO,Emilia-Romagna,regione-emilia-romagna
c_f621,,COMUNE DI Monte San Giusto,52,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Monte San Giusto,MC,Marche,regione-marche
c_h286,,Comune di Rignano sull'Arno,17,355.0,87.65,100.0,64.14,95.86,75.0,20.0,1,1,Comune di Rignano sull'Arno,FI,Toscana,geodati-rndt-hvd;regione-toscana
c_e618,,Comune di Milena,6,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Milena,CL,Sicilia,boxxapps
c_h206,,Comune di Reana del Rojale,25,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Reana del Rojale,UD,Friuli-Venezia Giulia,boxxapps
c_d332,,Comune di Domodossola,3,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Domodossola,VB,Piemonte,comune-di-domodossola
c_f083,,Comune di Medicina,5,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Medicina,BO,Emilia-Romagna,regione-emilia-romagna
c_e760,,Comune di Lusevera,4,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Lusevera,UD,Friuli-Venezia Giulia,boxxapps
c_l424,,Comune di Trieste,3,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Trieste,TS,Friuli-Venezia Giulia,regione-friuli-venezia-giulia
c_d540,,Comune di Ferla,3,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Ferla,SR,Sicilia,boxxapps
asstla,,Azienda Socio Sanitaria Territoriale Lariana,16,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Azienda Socio Sanitaria Territoriale Lariana,CO,Lombardia,azienda-socio-sanitaria-territoriale-lariana
c_c421,,Comune di Cefalù,20,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Cefalu',PA,Sicilia,boxxapps
wqf3zw8f,,Ministero del Turismo,16,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Ministero del turismo,RM,Lazio,ministero-del-turismo
inail,,INAIL,102,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Istituto Nazionale per l'Assicurazione contro gli Infortuni sul Lavoro - INAIL,RM,Lazio,inail
c_h029,,Comune di Premariacco,2,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Premariacco,UD,Friuli-Venezia Giulia,regione-friuli-venezia-giulia
cciaa_rc,,"Camera di Commercio, Industria, Artigianato e Agricoltura di Reggio Calabria",31,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,"Camera di Commercio, Industria, Artigianato e Agricoltura di Reggio Calabria",RC,Calabria,unione-italiana-delle-camere-di-commercio-industria-artigianato-e-agricoltura
c_m410,,Comune di Riva del Po,3,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Riva del Po,FE,Emilia-Romagna,boxxapps
c_l307,,Comune di Tortoreto,7,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Tortoreto,TE,Abruzzo,comune-di-tortoreto
c_d705,,Comune di Forlimpopoli,9,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Forlimpopoli,FC,Emilia-Romagna,regione-emilia-romagna
acfts,,Azienda Forestale Trento - Sopramonte,3,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Azienda Consorziale Forestale Trento - Sopramonte,TN,Trentino-Alto Adige/Südtirol,provincia-autonoma-di-trento
c_g966,,Comune di Pozzuolo del Friuli,2,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Pozzuolo del Friuli,UD,Friuli-Venezia Giulia,regione-friuli-venezia-giulia
p_pr,,Provincia di Parma,5,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Provincia di Parma,PR,Emilia-Romagna,provincia-di-parma
c_b550,,Comune di Campomarino,1,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Campomarino,CB,Molise,comune-di-campomarino
01581060223,,Alto Garda Servizi SpA,1,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,0,,,,provincia-autonoma-di-trento
utidt,,Comunità di montagna del Natisone e Torre,2,355.0,87.65,100.0,100.0,60.0,75.0,20.0,2,1,Comunita' di Montagna del Natisone e Torre,UD,Friuli-Venezia Giulia,regione-friuli-venezia-giulia
icms_,,Istituzione Comunale Marsala Schola,6,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Istituzione Comunale Marsala Schola,TP,Sicilia,boxxapps
arpal,,Agenzia Regionale per Le Politiche Attive del Lavoro - Arpal Umbria,10,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Agenzia Regionale per Le Politiche Attive del Lavoro - Arpal Umbria,PG,Umbria,regione-umbria
cdg_,,Comunità delle Giudicarie,16,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comunita Delle Giudicarie,TN,Trentino-Alto Adige/Südtirol,provincia-autonoma-di-trento
cnit,,CNIT - Consorzio Nazionale Interuniversitario per le Telecomunicazioni,10,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,CNIT - Consorzio Nazionale Interuniversitario per le Telecomunicazioni,PR,Emilia-Romagna,cnit-consorzio-nazionale-interuniversitario-per-le-telecomunicazioni
aou_pisa,,Azienda Ospedaliero-Universitaria Pisana,3,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Azienda Ospedaliero - Universitaria Pisana,PI,Toscana,azienda-ospedaliero-universitaria-pisana
c_g786,,Comune di Policoro,11,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Policoro,MT,Basilicata,comune-di-policoro
c_d324,,Comune di San Dorligo della Valle,2,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di San Dorligo della Valle - Dolina,TS,Friuli-Venezia Giulia,regione-friuli-venezia-giulia
c_m147,,Comune di Zanica,10,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Zanica,BG,Lombardia,boxxapps
c_a810,,Comune di Bertiolo,5,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Bertiolo,UD,Friuli-Venezia Giulia,boxxapps;regione-friuli-venezia-giulia
c_h533,,Comune di Ronchis,4,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Ronchis,UD,Friuli-Venezia Giulia,regione-friuli-venezia-giulia
cvc_tn,,Comunità della Valle di Cembra,24,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comunita' della Valle di Cembra,TN,Trentino-Alto Adige/Südtirol,provincia-autonoma-di-trento
cvs_,,Comunità della Valle di Sole,23,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comunita della Valle di Sole,TN,Trentino-Alto Adige/Südtirol,provincia-autonoma-di-trento
cciaadl,,"Camera di Commercio, Industria, Artigianato e Agricoltura di Venezia Rovigo",12,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Camera di Commercio Industria Artigianato e Agricoltura di Venezia Rovigo,VE,Veneto,unione-italiana-delle-camere-di-commercio-industria-artigianato-e-agricoltura
r_sardeg,,Regione Autonoma della Sardegna,1,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Regione Autonoma della Sardegna,CA,Sardegna,geodati-rndt-hvd
c_e854,,Comune di Maletto,11,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Maletto,CT,Sicilia,boxxapps
c_b788,,Comune di Carlino,4,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Carlino,UD,Friuli-Venezia Giulia,regione-friuli-venezia-giulia
c_i056,,Comune di San Nicola La Strada,5,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di San Nicola La Strada,CE,Campania,comune-di-san-nicola-la-strada
c_a700,,Comune di Basiliano,2,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Basiliano,UD,Friuli-Venezia Giulia,regione-friuli-venezia-giulia
co_unap,,Consorzio Universitario Piceno,10,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Consorzio Universitario Piceno,AP,Marche,consorzio-universitario-piceno
unsttren,,Università di Trento,10,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Universita' degli Studi di Trento,TN,Trentino-Alto Adige/Südtirol,provincia-autonoma-di-trento
p_tn82l3,,Consiglio della Provincia Autonoma di Trento,6,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Consiglio della Provincia Autonoma di Trento,TN,Trentino-Alto Adige/Südtirol,provincia-autonoma-di-trento
c_i403,,Comune di San Vito al Tagliamento,2,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di San Vito Al Tagliamento,PN,Friuli-Venezia Giulia,regione-friuli-venezia-giulia
c_b604,,Comune di Canino,1,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Canino,VT,Lazio,comune-di-canino
c_g384,,Comune di Paulilatino,9,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Paulilatino,OR,Sardegna,boxxapps
c_d730,,Comune di Forte dei Marmi,1,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Forte dei Marmi,LU,Toscana,comune-di-forte-dei-marmi
utismsm,,Comunita' Sile,2,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comunita' Sile,PN,Friuli-Venezia Giulia,regione-friuli-venezia-giulia
c_d360,,Comune di Dozza,5,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Dozza,BO,Emilia-Romagna,regione-emilia-romagna
m_d,,Istituto Geografico Militare,2,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Ministero della Difesa,RM,Lazio,geodati-rndt-hvd
c_a892,,Comune di Bitetto,4,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Bitetto,BA,Puglia,comune-di-bitetto
c_e320,,Comune di Jolanda di Savoia,3,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Jolanda di Savoia,FE,Emilia-Romagna,boxxapps
arpa_fvg,,ARPA FVG,20,355.0,87.65,100.0,100.0,60.0,75.0,20.0,2,1,Agenzia Regionale per la Protezione dell'Ambiente del Friuli Venezia Giulia,UD,Friuli-Venezia Giulia,regione-friuli-venezia-giulia
ccmm,,Camera di Commercio di Milano Monza Brianza Lodi,18,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Camera di Commercio di Milano Monza Brianza Lodi,MI,Lombardia,unione-italiana-delle-camere-di-commercio-industria-artigianato-e-agricoltura
cciaa_bz,,"Camera di Commercio, Industria, Artigianato, Turismo e Agricoltura di Bolzano",16,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,"Camera di commercio, industria, artigianato, turismo e agricoltura di Bolzano",BZ,Trentino-Alto Adige/Südtirol,unione-italiana-delle-camere-di-commercio-industria-artigianato-e-agricoltura
c_a965,,Comune di Bondeno,30,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Bondeno,FE,Emilia-Romagna,boxxapps
c_h002,,Comune di Prato Carnico,2,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Prato Carnico,UD,Friuli-Venezia Giulia,regione-friuli-venezia-giulia
c_e553,,Comune di Lestizza,2,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Lestizza,UD,Friuli-Venezia Giulia,regione-friuli-venezia-giulia
c_c641,,Comune di Chiopris-Viscone,2,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Chiopris-viscone,UD,Friuli-Venezia Giulia,regione-friuli-venezia-giulia
c_b892,,Comune di Casalfiumanese,5,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Casalfiumanese,BO,Emilia-Romagna,regione-emilia-romagna
c_l018,,Comune di Sutrio,2,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Sutrio,UD,Friuli-Venezia Giulia,regione-friuli-venezia-giulia
c_­l024,,Comune di Taggia,5,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,0,,,,comune-di-taggia
c_g949,,Comune di Povoletto,33,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Povoletto,UD,Friuli-Venezia Giulia,boxxapps;regione-friuli-venezia-giulia
udctf_fe,,Unione Terre e Fiumi,3,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Unione dei Comuni Terre e Fiumi,FE,Emilia-Romagna,boxxapps
asstvo,,Azienda Socio Sanitaria Territoriale della Valle Olona,17,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Azienda Socio Sanitaria Territoriale della Valle Olona,VA,Lombardia,azienda-socio-sanitaria-territoriale-della-valle-olona
c_f980,,Comune di Nurachi,29,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Nurachi,OR,Sardegna,boxxapps
c_d630,,Comune di Flaibano,7,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Flaibano,UD,Friuli-Venezia Giulia,boxxapps;regione-friuli-venezia-giulia
c_g344,,Comune di Parrano,4,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Parrano,TR,Umbria,regione-umbria
c_i849,,Comune di Soresina,1,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Soresina,CR,Lombardia,comune-di-soresina
c_d004,,Comune di Coriano,8,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Coriano,RN,Emilia-Romagna,comune-di-coriano
c_g891,,Comune di Porpetto,2,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Porpetto,UD,Friuli-Venezia Giulia,boxxapps
c_a553,,Comune di Bagnaria Arsa,25,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Bagnaria Arsa,UD,Friuli-Venezia Giulia,boxxapps
rseu_087,,E.R.S.U. Catania,7,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Regione Siciliana Ersu Universita Degli Studi di Catania,CT,Sicilia,boxxapps
c_d718,,Comune di Forni Avoltri,2,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Forni Avoltri,UD,Friuli-Venezia Giulia,regione-friuli-venezia-giulia
c_g084,,Comune di Orani,20,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Orani,NU,Sardegna,boxxapps
cciaa_mo,,"Camera di Commercio, Industria, Artigianato e Agricoltura di Modena",20,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,"Camera di Commercio, Industria, Artigianato e Agricoltura di Modena",MO,Emilia-Romagna,unione-italiana-delle-camere-di-commercio-industria-artigianato-e-agricoltura
cvt_tn,,Comunità Valsugana e Tesino,26,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,COMUNITA' VALSUGANA E TESINO,TN,Trentino-Alto Adige/Südtirol,provincia-autonoma-di-trento
c_d085,,Comune di Coseano,2,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Coseano,UD,Friuli-Venezia Giulia,boxxapps
ccbvn,,"Camera di Commercio, Industria, Artigianato e Agricoltura Monte Rosa Laghi Alto Piemonte",21,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,"Camera di commercio, industria, artigianato e agricoltura Monte Rosa Laghi Alto Piemonte",VC,Piemonte,unione-italiana-delle-camere-di-commercio-industria-artigianato-e-agricoltura
c_d670,,Comune di Fontanafredda,2,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Fontanafredda,PN,Friuli-Venezia Giulia,boxxapps
c_l909,,Comune di Villa Santina,2,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Villa Santina,UD,Friuli-Venezia Giulia,regione-friuli-venezia-giulia
ispra_rm,,Istituto Superiore per la Protezione e la Ricerca Ambientale,10,355.0,87.65,100.0,100.0,60.0,75.0,20.0,2,1,Istituto Superiore per la Protezione e la Ricerca Ambientale,RM,Lazio,ispra
epnd_fri,,Parco Naturale Dolomiti Friulane,2,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Ente Parco Naturale Dolomiti Friulane,PN,Friuli-Venezia Giulia,regione-friuli-venezia-giulia
c_a983,,Comune di Bordano,2,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Bordano,UD,Friuli-Venezia Giulia,regione-friuli-venezia-giulia
c_c654,,Comune di Chiusa Sclafani,13,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Chiusa Sclafani,PA,Sicilia,boxxapps
c_e953,,Comune di Marianopoli,27,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Marianopoli,CL,Sicilia,boxxapps
c_a640,,Comune di Barcis,2,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Barcis,PN,Friuli-Venezia Giulia,regione-friuli-venezia-giulia
c_c352,,Comune di Catanzaro,5,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Catanzaro,CZ,Calabria,comune-di-catanzaro
roofcym9,,Comunità del Collio,4,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comunità del Collio,GO,Friuli-Venezia Giulia,regione-friuli-venezia-giulia
c_f991,,Comune di Nuxis,10,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Nuxis,CI,Sardegna,boxxapps
udcvtc,,Unione dei Comuni Valli Taro e Ceno,3,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Unione Dei Comuni Valli Taro e Ceno,PR,Emilia-Romagna,regione-emilia-romagna
uticana,,Comunita' di Montagna Canal del Ferro e Val Canale,2,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comunita' di montagna Canal del Ferro e Val Canale,UD,Friuli-Venezia Giulia,regione-friuli-venezia-giulia
c_c991,,Comune di Cordenons,6,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Cordenons,PN,Friuli-Venezia Giulia,boxxapps;regione-friuli-venezia-giulia
c_a163,,Comune di Albino,5,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Albino,BG,Lombardia,comune-di-albino
c_e107,,Comune di Goro,16,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Goro,FE,Emilia-Romagna,boxxapps
c_l246,,Comune di Torreano,2,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Torreano,UD,Friuli-Venezia Giulia,regione-friuli-venezia-giulia
c_f898,,Comune di Nimis,4,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Nimis,UD,Friuli-Venezia Giulia,boxxapps
c_c556,,Comune di Cervignano del Friuli,2,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Cervignano del Friuli,UD,Friuli-Venezia Giulia,regione-friuli-venezia-giulia
atu65953667,,"Lichtbild, Kulturschatz Historische Photographie",1,355.0,87.65,100.0,100.0,60.0,75.0,20.0,2,0,,,,provincia-autonoma-di-bolzano
c_d383,,Comune di Duino-Aurisina,2,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Duino-Aurisina/Devin Nabrezina,TS,Friuli-Venezia Giulia,regione-friuli-venezia-giulia
c_g198,,Comune di Ovaro,2,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Ovaro,UD,Friuli-Venezia Giulia,regione-friuli-venezia-giulia
c_g969,,Comune di Pradamano,2,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Pradamano,UD,Friuli-Venezia Giulia,regione-friuli-venezia-giulia
c_d269,,Comune di Deliceto,3,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Deliceto,FG,Puglia,comune-di-deliceto
c_m400,,Comune di Fiumicello Villa Vicentina,2,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Fiumicello Villa Vicentina,UD,Friuli-Venezia Giulia,regione-friuli-venezia-giulia
c_c293,,Comune di Castenedolo,8,355.0,87.65,100.0,100.0,60.0,75.0,20.0,1,1,Comune di Castenedolo,BS,Lombardia,boxxapps
