id,slug,titolare,n_dataset,scoring,pct,findability,accessibility,interoperability,reusability,contextuality,n_nomi,in_ipa,ipa_nome,ipa_prov,ipa_reg,via
5a3755df-20c7-4246-bf94-d6a6a0f30c09,regione-piemonte,Regione Piemonte,913,385.0,95.06,100.0,100.0,90.0,75.0,20.0,,,,,,
5b9e346e-78a3-4923-b85b-c73a74cd7768,gal-terra-dei-messapi,Gal Terra dei Messapi,13,385.0,95.06,100.0,100.0,90.0,75.0,20.0,,,,,,
5bed28f9-a3fc-4dce-a24b-f8c7728e0dc5,comune-di-latina,Comune di Latina,13,385.0,95.06,100.0,100.0,90.0,75.0,20.0,,,,,,
5f8997d6-3acf-4de6-a07a-c46d5da2d47b,comune-di-sassari,Comune di Sassari,23,385.0,95.06,100.0,100.0,90.0,75.0,20.0,,,,,,
628f052b-8df3-4c28-9393-6782500a3525,giustizia-amministrativa,Giustizia Amministrativa,436,385.0,95.06,100.0,100.0,90.0,75.0,20.0,,,,,,
6345e208-aeea-4ff9-86ae-bcc1c303f169,comune-di-lizzano,Comune di Lizzano,1,385.0,95.06,100.0,100.0,90.0,75.0,20.0,,,,,,
6461fc81-dbf7-4790-9d8d-6efee4c0cb06,agenzia-di-tutela-della-salute-dell-insubria,Agenzia di Tutela della Salute dell'Insubria,10,385.0,95.06,100.0,100.0,90.0,75.0,20.0,,,,,,
65d89bdc-7a64-4d28-b3de-87c8b58faa43,comunita-montana-valle-imagna,Comunita Montana Valle Imagna,3,385.0,95.06,100.0,100.0,90.0,75.0,20.0,,,,,,
6d38bd89-e867-40f2-be5e-4991acf327ca,provincia-di-verona,Provincia di Verona,3,385.0,95.06,100.0,100.0,90.0,75.0,20.0,,,,,,
6e3d98f6-cd37-4413-9085-eb4526542764,provincia-di-isernia,Provincia di Isernia,5,385.0,95.06,100.0,100.0,90.0,75.0,20.0,,,,,,
6e44f061-4fdf-4ddb-9040-095629a08a9b,comune-di-capoterra,Comune di Capoterra,13,385.0,95.06,100.0,100.0,90.0,75.0,20.0,,,,,,
6f14896c-52ff-467b-9bda-2d2934ffbe18,autorita-di-regolazione-dei-trasporti,Autorita di Regolazione dei Trasporti,32,385.0,95.06,100.0,100.0,90.0,75.0,20.0,,,,,,
70318d13-2c24-46ea-8944-12d58fa13ae3,comune-di-tortona,Comune di Tortona,3,385.0,95.06,100.0,100.0,90.0,75.0,20.0,,,,,,
727baae0-0f4e-44cb-89a0-a75385d48a1d,comune-di-vieste,Comune di Vieste,5,385.0,95.06,100.0,100.0,90.0,75.0,20.0,,,,,,
75cb7b56-1316-4b71-9e71-c68c5a62bae5,provincia-di-rovigo,Provincia di Rovigo,15,385.0,95.06,100.0,100.0,90.0,75.0,20.0,,,,,,
7708bac3-06d7-48e1-98c2-788424425574,comune-di-molinella,Comune di Molinella,3,385.0,95.06,100.0,100.0,90.0,75.0,20.0,,,,,,
7845b4fc-6bf0-4adf-b3d4-0c2b399ffdca,comune-di-casavatore,Comune di Casavatore,1,385.0,95.06,100.0,100.0,90.0,75.0,20.0,,,,,,
7e7b7ab2-54ec-4df4-8f4a-010b59a2f8d1,consorzio-bim-vomano-tordino-di-teramo,Consorzio Bim Vomano Tordino di Teramo,7,385.0,95.06,100.0,100.0,90.0,75.0,20.0,,,,,,
81b7f05a-333b-41ea-82a5-172756e4313e,universita-degli-studi-di-ferrara,Universita degli Studi di Ferrara,23,385.0,95.06,100.0,100.0,90.0,75.0,20.0,,,,,,
82bf1957-ae6b-461f-8da0-9f20fabd7a6c,comune-di-alessandria,Comune di Alessandria,5,385.0,95.06,100.0,100.0,90.0,75.0,20.0,,,,,,
